transaction_id,user_id,first_name,last_name,username,email,age,subscription,region,city,store_id,product_category,quantity,price,sale_amount,status,transaction_date,raw_timestamp
T0003236,U000540,Richard,Gibson,lrivas,brandon30@example.com,16.0,Standard,East,Guwahati,S051,Beauty,1,113.01,113.01,Completed,2024-08-31,14/02/2026 23:34
T0009138,U004362,Steven,Hayes,shawnwu,patrick25@example.com,66.0,Basic,East,Kolkata,S025,Clothing,3,76.36,229.08,Completed,03/05/2026,2025-11-30T06:02:18
T0011103,U006676,Lori,Sandoval,clyons,karen77@example.net,46.0,Premium,West,Surat,S034,Beauty,5,94.36,471.8,Completed,22-Jul-2024,18/02/2025 03:52
T0007358,U003699,John,Washington,wwaters,halldawn@example.net,18.0,Basic,West,Mumbai,S031,Electronics,5,56.03,280.15,Completed,01/01/2025,10/07/2026 18:53
T0013622,U002724,Jennifer,Gonzalez,vanessa69,kristinathomas@example.net,64.0,Basic,East,Patna,S057,Groceries,4,41.12,164.48,Completed,17/07/2024,2025-03-28 11:22:54
T0002738,U006103,Katie,Miller,feliciachen,amandarichardson@example.net,42.0,Premium,South,Hyderabad,S019,Groceries,5,165.06,825.3,Refunded,04-06-2025,08/07/2025 18:40
T0014819,U000072,Timothy,Ho,samuelbrown,bensonana@example.com,62.0,Standard,East,Patna,S001,Electronics,4,346.54,1386.16,Completed,09-18-2025,23/02/2025 03:15
T0014441,U001708,Mary,Krueger,xwilliams,meyerheather@example.net,40.0,Basic,North,Lucknow,S036,Home & Kitchen,4,21.33,85.32,Completed,05-Dec-2025,2025-01-20T09:54:05
T0009442,U001369,Miranda,Chang,wdeleon,nathanmason@example.net,20.0,Basic,North,Jaipur,S003,Electronics,3,117.93,353.79,Completed,21/11/2024,2025-10-27T11:32:27
T0004432,U005879,Darlene,Ferrell,smithjacob,vcrosby@example.org,55.0,Premium,West,Mumbai,S021,Beauty,6,36.54,219.24,Cancelled,04-19-2026,18/05/2026 03:38
T0006438,U002603,William,Casey,jonathansmith,silvadevin@example.net,25.0,Premium,North,Delhi,S044,Sports,2,,123.42,Completed,11-Dec-2024,2025-02-01T16:48:53
T0005133,U005283,James,Lam,fwood,briandaniel@example.net,34.0,Basic,West,Ahmedabad,S007,Home & Kitchen,4,126.32,505.28,Pending,11/02/2025,2024-12-08T15:50:21
T0010260,U005193,Michael,Dominguez,davisteresa,tthomas@example.com,38.0,Standard,South,Kochi,S044,Home & Kitchen,5,67.27,336.35,Completed,12/05/2025,2026-07-04T07:28:15
T0016415,U002806,Dawn,Tate,aliciahale,joseph17@example.org,40.0,Standard,West,Ahmedabad,S010,Groceries,3,157.03,471.09,Cancelled,22/12/2024,11/02/2025 14:15
T9001670,U005325,Nathan,Tate,lopezerica,jdavidson@example.com,30.0,Basic,South,Bangalore,S048,Beauty,3,289.21,867.63,Completed,2024-12-17,20/03/2026 13:10
T9001898,U003887,Valerie,Chambers,melissa21,shannonhuynh@example.net,21.0,Premium,East,Bhubaneswar,S023,Groceries,1,112.01,112.01,Completed,25-Apr-2025,2025-11-27T08:12:18
T0009482,U006531,Katelyn,Crawford,   ,ricardo90@example.com,70.0,Basic,West,Surat,S025,Home & Kitchen,5,84.63,423.15,Cancelled,2025-05-15,2024-08-31 03:58:39
T0001128,U003584,Alyssa,Cross,arellanobrian,briana19@example.org,21.0,Basic,North,Chandigarh,S059,Electronics,5,134.44,672.2,Completed,03-Jan-2026,2025-01-15 21:00:40
T0016963,U003293,Adam,Houston,jim16,michaelmichelle@example.org,71.0,Standard,South,Hyderabad,S042,Home & Kitchen,4,185.45,741.8,Cancelled,06/05/2025,2026-04-09 03:52:04
T0012525,U003057,John,Taylor,ricejoshua,melanieramos@example.com,36.0,Premium,North,Chandigarh,S033,Clothing,5,36.0,180.0,Completed,07-18-2024,2025-02-21 23:53:14
T0015506,U002349,Keith,Wagner,   ,amoreno@example.com,41.0,Premium,South,Kochi,S014,Books,3,158.13,474.39,Pending,02-19-2025,2026-05-30T11:39:55
T0000621,U000964,Kristi,Cameron,michael91,wilsondorothy@example.org,51.0,Standard,East,Patna,S040,Clothing,5,69.34,346.7,Completed,2024-08-19,2025-05-18 04:41:59
T0001029,U005268,Matthew,Walsh,thomastiffany,reyestina@example.org,55.0,Standard,North,Jaipur,S001,Sports,4,90.16,360.64,Completed,02-22-2025,2025-05-06T20:45:04
T0014066,U000704,Samuel,Blair,gonzalesstephanie,juliewaters@example.org,21.0,Standard,East,Guwahati,S050,Clothing,5,269.94,1349.7,Completed,2026-04-09,2026-05-07T10:56:51
T0017443,U006305,Margaret,Duncan,bryanjames,jason50@example.org,47.0,Premium,East,Kolkata,S027,Books,6,87.67,526.02,Completed,28-May-2025,2025-10-19 04:06:50
T0014677,U003387,Christine,Edwards,palmerderek,natashathompson@example.net,62.0,Standard,South,Chennai,S001,Home & Kitchen,1,49.69,49.69,Cancelled,29-Jan-2025,2024-07-29T02:06:12
T0002834,U001525,Adrian,Wilson,michael79,ericwalter@example.com,60.0,Standard,South,Chennai,S055,Groceries,6,94.08,564.48,Completed,2025-03-19,2025-11-25T06:32:57
T9000820,U005525,Jacob,Snyder,shieldsjesse,thomasmoore@example.com,72.0,Premium,South,Chennai,S029,Clothing,5,167.0,835.0,Completed,2025-11-08,07/07/2026 12:11
T0004822,U006140,Jerry,Berry,jason22,xbarton@example.net,64.0,Basic,West,Mumbai,S026,Books,1,75.13,75.13,Completed,2024-11-27,2025-09-29T17:26:52
T0015028,U005820,Melissa,Lopez,baileymichael,haileysilva@example.net,40.0,Premium,South,Kochi,S024,Beauty,3,42.14,126.42,Completed,01/04/2025,2024-10-09T03:01:00
T0008341,U000381,Joseph,Roberts,vaughnnancy,joshuamcdonald@example.net,56.0,Standard,West,Pune,S004,Sports,1,36.79,36.79,Pending,24-Nov-2024,25/01/2025 19:39
T0006743,U002465,Evan,Jackson,lori25,parkerdiana@example.net,68.0,Standard,North,Delhi,S014,Beauty,2,105.36,210.72,Pending,2026-07-17,2025-03-10 04:24:06
T0002154,U000112,Michael,Martinez,brianna22,lisa94@example.net,19.0,Standard,North,Chandigarh,S043,Beauty,5,79.42,397.1,Completed,02-26-2025,18/10/2025 00:41
T9000705,U006615,Melissa,Salazar,joshua51,kellycarter@example.net,19.0,Standard,North,Jaipur,S053,Beauty,1,215.5,215.5,Completed,09-22-2024,2025-06-19 21:37:54
T0016173,U004257,Daniel,Singh,ramirezandrew,ismith@example.org,34.0,Basic,North,Delhi,S002,Books,2,218.26,436.52,Completed,27/11/2024,2025-12-26T04:48:53
T0001036,U006153,Garrett,Bell,kevin57,njohnson@example.net,17.0,Premium,West,Surat,S051,Clothing,2,99.22,198.44,,28/05/2025,2026-07-15T13:31:04
T0013976,U000442,Matthew,Stevenson,colemanjessica,rodney73@example.org,47.0,Standard,East,Kolkata,S031,Books,2,,239.46,Completed,08-23-2025,2025-06-25T06:59:43
T0006111,U005897,Cody,Wheeler,gregoryfoster,freemanelizabeth@example.net,39.0,Standard,East,Guwahati,S022,Books,4,99.45,397.8,Pending,26-Dec-2024,2025-08-22 05:31:27
T0015927,U005024,James,Carter,andrew17,meyerjoshua@example.net,32.0,Premium,South,Hyderabad,S005,Books,2,60.44,120.88,Completed,2025-01-11,16/09/2024 17:45
T0003947,U006669,Garrett,Underwood,griffinmary,shawnanderson@example.net,48.0,Standard,East,Bhubaneswar,S007,Books,1,78.16,78.16,Pending,24/09/2025,2026-03-30T05:24:18
T0008034,U004593,Karen,Browning,richard50,sarasampson@example.org,71.0,Basic,East,Guwahati,S045,Sports,4,216.43,865.72,Completed,08/07/2025,2024-11-26T01:54:53
T9001363,U006938,Andrew,Rogers,cgraham,adamspatrick@example.com,51.0,Basic,North,Delhi,S044,Beauty,3,176.15,528.45,Cancelled,22/09/2025,06/01/2025 20:45
T0009880,U002913,Lori,Cross,margaret33,pfigueroa@example.net,45.0,Standard,North,Chandigarh,S006,Beauty,3,90.76,272.28,Completed,07-Oct-2025,2026-03-08 20:19:16
T9002240,U005701,Sarah,Smith,ibarrera,kimberly98@example.org,28.0,Basic,West,Ahmedabad,S012,Books,3,105.02,315.06,Pending,2026-07-01,2024-12-09 21:06:58
T0017388,U006481,April,Ho,bmoore,florestyler@example.com,27.0,Standard,East,Patna,S007,Groceries,2,17.66,35.32,Completed,2025-10-16,2025-07-01T19:10:11
T0017837,U003172,John,Mcbride,lovepamela,jordanmichael@example.net,28.0,Premium,South,Kochi,S052,Books,4,81.81,327.24,Completed,16/05/2026,2025-08-21 03:37:27
T0007836,U002247,James,White,grace17,sandovalluke@example.org,44.0,Standard,South,Kochi,S022,Home & Kitchen,1,147.77,147.77,Completed,05-Nov-2025,2026-01-26T12:52:25
T0003653,U004871,William,Santos,zfranco,rrose@example.org,40.0,Premium,West,Surat,S024,Books,2,56.26,112.52,Completed,20-Apr-2026,19/08/2025 20:05
T0008366,U001138,Billy,Ponce,george69,cjones@example.com,70.0,Premium,West,Surat,S002,Books,6,113.46,680.76,Completed,07-22-2024,2025-02-21T13:59:08
T0001967,U000966,Nancy,Tucker,robertsjulie,jessica94@example.com,43.0,Basic,East,Kolkata,S023,Beauty,1,112.17,112.17,,26-Apr-2025,12/05/2025 07:05
T0017803,U004302,Paula,Andrews,zmcknight,heather94@example.net,18.0,Standard,South,Bangalore,S014,Books,6,422.76,2536.56,Completed,23/02/2026,2024-08-18T15:51:24
T0017691,U001343,Lori,Stevens,woodserin,yfitzgerald@example.org,44.0,Standard,South,Chennai,S058,Beauty,2,66.54,133.08,Completed,08-Oct-2025,2024-07-26T19:20:40
T0010767,U001336,Michael,Moss,lwong,,43.0,Basic,North,Delhi,S058,Electronics,2,195.47,390.94,Pending,2026-05-17,21/12/2024 16:28
T0006426,U006376,Robert,Combs,mary10,debragiles@example.org,22.0,Standard,South,Hyderabad,S048,Groceries,5,31.03,155.15,Completed,2026-01-08,05/08/2024 16:47
T0003240,U005969,Mark,Adams,jacquelineballard,krodriguez@example.net,25.0,Premium,South,Kochi,S013,Groceries,5,44.13,220.65,,2026-05-27,16/11/2025 22:21
T0012740,U000365,Tanya,Stevens,adamhurst,grobinson@example.net,17.0,Basic,North,Lucknow,S036,Sports,1,134.26,134.26,Completed,09-24-2025,2026-01-02 17:35:15
T0015537,U005129,Gregory,Patel,rhondavang,shawemily@example.org,22.0,Standard,East,Patna,S060,Books,1,71.6,71.6,Refunded,03-08-2026,2025-12-24 21:54:52
T0009264,U000908,Kelly,Smith,john06,shannon08@example.net,33.0,Premium,South,Hyderabad,S019,Beauty,6,168.34,1010.04,Completed,04-Mar-2025,04/11/2025 14:34
T0010718,U000295,Patricia,Wood,williamsjulie,olsonchristopher@example.net,47.0,Standard,West,Mumbai,S052,Beauty,2,25.04,50.08,Completed,26-Jul-2025,2025-07-01T10:20:14
T9002418,U006423,Philip,Hayes,david19,rholt@example.net,33.0,Premium,South,Kochi,S009,Books,4,74.8,299.2,Cancelled,22-Apr-2026,15/06/2025 06:51
T0010818,U005310,Wendy,Benitez,yjohnson,ericneal@example.net,41.0,Standard,West,Mumbai,S030,Sports,4,239.92,959.68,Pending,04-19-2026,02/05/2025 23:47
T0002714,U005722,Travis,Chaney,timothycraig,zmarquez@example.net,46.0,Premium,East,Kolkata,S035,Electronics,2,137.37,,Completed,2024-10-16,2024-12-17T03:48:51
T0000645,U000656,Patricia,Burton,ashley07,,55.0,Basic,South,Hyderabad,S057,Home & Kitchen,1,234.76,,Completed,10/08/2025,2025-09-26T04:03:17
T0008049,U002844,Darren,Graves,hbrewer,wkemp@example.org,24.0,Premium,North,Chandigarh,S051,Sports,5,169.45,847.25,Refunded,01-26-2025,2025-03-16 11:28:31
T0000946,U000552,Joel,Nguyen,burkemichael,hunterdaniel@example.org,61.0,Basic,South,Kochi,S007,Groceries,5,116.35,581.75,Completed,14/04/2025,2026-03-11T02:14:06
T0017150,U003735,Jasmine,Ford,danielbradford,cardenasjulie@example.org,67.0,Basic,North,Lucknow,S046,Home & Kitchen,5,95.65,478.25,Completed,2025-05-15,2025-06-02T07:44:42
T0015622,U002890,Calvin,Osborne,bradsilva,swells@example.com,19.0,Basic,West,Pune,S020,Clothing,3,231.22,693.66,Completed,03-Sep-2024,2026-04-25T17:19:35
T0008338,U006969,Matthew,Larson,castanedaaustin,lunasarah@example.com,22.0,Premium,North,Jaipur,S006,Electronics,1,50.1,50.1,Completed,2024-10-10,2026-02-12T07:57:21
T0012348,U000917,Tracy,White,gking,kimberlyjensen@example.com,26.0,Standard,North,Jaipur,S040,Groceries,2,23.56,47.12,Completed,13-Jul-2025,30/01/2026 16:37
T0004910,U003582,Deborah,Russo,weberjerry,eugenekaufman@example.com,17.0,Premium,South,Bangalore,S024,Home & Kitchen,1,42.13,42.13,Cancelled,26-Jan-2025,06/12/2025 18:36
T0004995,U006066,Kathy,Horn,angela07,kimberlycardenas@example.com,32.0,Premium,East,Guwahati,S014,Home & Kitchen,4,,312.84,Completed,01-Jan-2026,2025-03-28 09:51:45
T0006069,U003731,John,Thomas,psalazar,aliciaharris@example.com,59.0,Basic,West,Ahmedabad,S060,Clothing,5,23.49,117.45,Completed,08-04-2024,16/03/2025 18:32
T0005819,U001461,Kevin,Scott,nicholaswyatt,christopherwalker@example.net,35.0,Standard,North,Delhi,S003,Sports,1,62.83,62.83,Completed,2024-08-06,2025-07-27 05:40:42
T0009822,U003131,Mariah,Smith,johnparker,zroberts@example.net,56.0,Standard,North,Delhi,S014,Home & Kitchen,4,40.32,161.28,Completed,20/07/2024,2025-10-11 04:01:28
T0014118,U000792,Shawn,Mitchell,randerson,tanyagarcia@example.net,26.0,Premium,South,Chennai,S048,Electronics,3,85.32,255.96,Completed,2026-02-12,2025-01-07 17:12:54
T0004344,U005354,Joshua,Sanford,nicholaswalker,brownlarry@example.com,45.0,Basic,East,Patna,S054,Clothing,2,58.06,116.12,Pending,10-14-2025,05/07/2025 12:06
T9000693,U006087,Joel,Bautista,nsmith,davisdonald@example.org,18.0,Standard,North,Delhi,S043,Clothing,1,88.26,88.26,Completed,13-Dec-2025,03/09/2025 20:29
T0009634,U006296,Arthur,Russell,jarvissarah,russosarah@example.com,62.0,Basic,North,Delhi,S044,Books,2,188.49,376.98,Completed,05-Mar-2026,2025-06-23T22:47:42
T0015879,U003887,Valerie,Chambers,melissa21,shannonhuynh@example.net,21.0,Premium,East,Bhubaneswar,S023,Groceries,1,112.01,112.01,Completed,25-Apr-2025,2025-11-27T08:12:18
T0014400,U006179,April,Davis,andrewrodriguez,jeffreyjones@example.com,27.0,Standard,North,Lucknow,S053,Books,1,101.46,101.46,Completed,27/06/2026,2025-08-20 18:17:07
T0010366,U003481,Michael,Coleman,zcollins,lowerysarah@example.com,37.0,Standard,South,Hyderabad,S060,Books,4,,364.4,Refunded,05-23-2025,2026-02-21 01:19:07
T0012377,U000337,Lynn,Ramirez,fbrown,stevenhernandez@example.com,38.0,Basic,East,Guwahati,S050,Electronics,4,,63.64,Completed,22-Dec-2025,2025-11-10T20:32:57
T0005371,U003222,Jessica,Thomas,melindacarter,vwilson@example.org,52.0,Premium,South,Bangalore,S030,Sports,6,116.52,699.12,Completed,09/07/2025,2025-05-18 01:47:53
T0015736,U003851,Ryan,Mejia,henrymegan,kmullen@example.com,71.0,Basic,South,Hyderabad,S050,Sports,6,165.32,991.92,Completed,18/10/2025,2026-02-21 11:55:36
T0004047,U001738,Matthew,Smith,zmyers,ypatterson@example.net,24.0,Premium,East,Kolkata,S047,Sports,4,134.43,537.72,Completed,31/10/2025,2025-11-03T22:13:00
T0005178,U002945,Christopher,Ramos,moorematthew,lopezmichelle@example.org,30.0,Premium,East,Bhubaneswar,S042,Home & Kitchen,3,51.92,155.76,Cancelled,29-Jun-2025,21/08/2024 20:23
T9001866,U000885,Krystal,Moore,bowersthomas,nguyenbrent@example.org,59.0,Standard,West,Mumbai,S009,Beauty,1,75.02,75.02,Completed,2024-09-20,2024-07-29T03:58:51
T0005336,U001791,Brittany,Valencia,kayla07,ssteele@example.net,58.0,Basic,East,Bhubaneswar,S041,Books,3,115.22,345.66,Cancelled,10-09-2025,22/09/2025 20:56
T0014660,U002487,Sandra,Johnson,amywade,younggary@example.org,61.0,Standard,North,Jaipur,S032,Sports,1,244.93,244.93,Completed,05-Jun-2025,2025-03-05T06:36:39
T0000474,U004272,Thomas,Lowe,charlesaustin,amber02@example.org,57.0,Basic,East,Bhubaneswar,S025,Sports,4,65.72,262.88,Completed,10-02-2024,26/08/2024 10:22
T0007461,U000537,Victoria,Myers,llewis,heatherhoward@example.org,75.0,Premium,East,Guwahati,S030,Sports,6,99.92,599.52,Completed,10-May-2026,2026-07-01 23:01:39
T0005171,U006031,Sarah,Harrison,,joneskevin@example.org,25.0,Basic,West,Pune,S041,Beauty,1,85.97,85.97,Completed,21/06/2026,2026-02-10 20:16:40
T0005760,U001632,Stacey,Johnston,mlang,bedwards@example.net,57.0,Premium,South,Bangalore,S001,Home & Kitchen,5,,262.6,Pending,16/10/2025,25/01/2026 04:37
T0010158,U004481,Mark,Adkins,vanessabrewer,amy90@example.org,27.0,Standard,North,Delhi,S008,Beauty,4,68.44,273.76,Completed,2025-11-15,2026-01-13 01:27:38
T0005754,U006904,Sharon,Neal,hrivera,michellefisher@example.com,35.0,Premium,West,Pune,S011,Electronics,3,185.09,555.27,Pending,09-Oct-2025,2025-06-08 01:25:15
T0011583,U003700,Crystal,Williams,martin83,jware@example.net,34.0,Premium,South,Kochi,S050,Home & Kitchen,3,138.47,415.41,Pending,30/10/2025,2025-02-14 20:57:36
T0000319,U003210,Howard,James,dalepruitt,rpham@example.com,31.0,Premium,East,Kolkata,S008,Beauty,4,77.12,308.48,Completed,2025-04-05,08/08/2024 04:22
T0012764,U003004,Vicki,Thomas,ewoods,kfrancis@example.com,44.0,Basic,South,Bangalore,S013,Books,1,21.37,,Completed,15-Aug-2025,2025-11-16T09:06:30
T0007942,U003863,Dana,Davis,sharon52,clarkjill@example.com,20.0,Basic,North,Chandigarh,S047,Sports,6,66.02,396.12,Completed,03/06/2025,09/10/2024 08:17
T0017342,U003789,Robin,Pearson,yjohnson,jonathanwoods@example.net,28.0,Premium,South,Kochi,S002,Sports,5,60.61,303.05,Completed,06-Apr-2025,2026-06-18T17:10:16
T0013945,U004564,Matthew,Reid,vthompson,ldavis@example.org,40.0,Standard,West,Ahmedabad,S035,Electronics,2,84.04,168.08,Completed,2024-10-23,2025-10-06 22:44:47
T9000941,U001389,Amanda,Davis,icox,ericaharris@example.org,35.0,Basic,East,Patna,S039,Sports,4,99.17,396.68,Refunded,2024-10-26,2025-07-01T20:17:57
T9001251,U006891,Jocelyn,Scott,fkim,patricia74@example.org,27.0,Basic,South,Bangalore,S007,Beauty,1,79.52,79.52,Completed,04-16-2025,2025-07-19 12:52:03
T0014919,U003411,Jean,Kennedy,qarnold,miranda21@example.com,17.0,Basic,South,Kochi,S017,Beauty,3,98.79,296.37,Completed,08-12-2025,20/04/2026 23:33
T0001157,U000753,Sylvia,Price,xherrera,drewwalsh@example.org,71.0,Premium,East,Bhubaneswar,S054,Books,2,94.57,189.14,Completed,21/01/2025,12/11/2024 05:46
T0001920,U004724,Charles,Hardy,donna30,kirstenbenson@example.net,21.0,Premium,West,Surat,S032,Electronics,5,,153.5,Completed,2024-10-06,2025-06-27 12:52:03
T0012891,U001852,Brandy,Bell,riverslori,ehamilton@example.org,49.0,Premium,North,Lucknow,S046,Beauty,5,266.65,1333.25,Completed,31/01/2025,2025-05-13 16:37:38
T0001644,U002417,Manuel,Payne,hudsonellen,nvargas@example.net,67.0,Basic,South,,S014,Books,4,248.74,994.96,Completed,04/04/2025,2024-11-30 04:06:08
T0015488,U005708,Stephen,Khan,michellejordan,aponce@example.net,48.0,Basic,North,Chandigarh,S017,Groceries,5,67.49,337.45,Completed,11-14-2024,26/10/2024 01:44
T9002142,U005180,Brian,Haynes,kristopher38,theresajensen@example.com,67.0,Standard,South,Chennai,S030,Books,6,44.78,268.68,Completed,09/03/2025,29/08/2024 21:55
T0001441,U006552,Alicia,Reyes,lpeters,campbelljustin@example.net,25.0,Premium,West,Mumbai,S001,Beauty,6,77.13,462.78,Refunded,2025-09-18,2026-07-15 00:48:00
T0005295,U001229,Adam,Flores,parrishjames,abigail54@example.com,68.0,Premium,East,Bhubaneswar,S022,Books,1,180.03,180.03,Completed,15/12/2025,2025-11-01T12:42:36
T0007480,U002650,Laura,Ibarra,brendan92,michelleking@example.net,73.0,Standard,North,Delhi,S015,Home & Kitchen,5,142.64,713.2,Completed,26/03/2026,2025-05-31T18:20:41
T0014955,U003333,Gary,Pena,melissapeters,crodriguez@example.net,59.0,Premium,East,Kolkata,S051,Sports,3,174.32,522.96,Completed,07/10/2025,2026-03-17T21:21:31
T0011925,U002581,Kimberly,Love,zmoore,feliciaswanson@example.net,54.0,Standard,North,Delhi,S003,Books,6,41.76,250.56,Cancelled,15-Mar-2025,2025-04-09 20:11:17
T0002483,U001395,Kevin,Jennings,wmason,dlarson@example.org,74.0,Standard,West,Mumbai,S017,Clothing,3,58.24,174.72,Completed,2025-12-05,22/05/2025 17:30
T0006580,U001747,Nicholas,Long,dustinduarte,,21.0,Premium,East,Patna,S015,Sports,6,47.8,286.8,Completed,2026-06-27,09/08/2025 22:07
T9002183,U004584,Nichole,Cook,michaelpatrick,nelsonkimberly@example.org,18.0,Basic,North,Delhi,S016,Sports,3,108.16,324.48,Completed,07-Mar-2026,2026-06-02T12:27:48
T9001376,U003257,Kristin,Molina,crystal01,jeremycarroll@example.org,66.0,Premium,West,Surat,S012,Clothing,5,,339.7,Pending,2025-12-14,27/02/2026 10:59
T0012553,U000105,Micheal,Graves,zthompson,diana95@example.net,49.0,Basic,East,Guwahati,S026,Electronics,5,73.89,369.45,Completed,13/06/2026,17/05/2025 17:39
T0015828,U005784,Audrey,Leonard,vdougherty,justinjohnson@example.com,18.0,Premium,East,Patna,S004,Electronics,4,187.85,751.4,Pending,14/05/2025,15/01/2026 22:21
T9000519,U006563,David,Harris,josephthompson,goldenlisa@example.net,31.0,Standard,West,Surat,S020,Beauty,2,33.1,66.2,Completed,29-May-2026,2025-04-19 04:32:44
T0007506,U006344,Jennifer,Manning,hokayla,triddle@example.com,20.0,Premium,North,Jaipur,S042,Beauty,2,66.76,133.52,Pending,10-19-2025,2024-11-16 09:04:23
T0006801,U002553,Michael,Evans,nicholas34,qwallace@example.org,45.0,Basic,North,Jaipur,S055,Books,3,55.14,165.42,Completed,18-Feb-2026,2026-04-18 04:54:23
T0003316,U005133,Carlos,Collins,hillbrianna,johnstonrobert@example.net,63.0,Basic,West,Ahmedabad,S008,Clothing,5,109.28,546.4,,10-Mar-2026,28/04/2025 13:14
T0007311,U005417,Kimberly,Dunn,dnelson,alyssa99@example.com,27.0,Basic,South,Hyderabad,S026,Clothing,2,127.36,254.72,Pending,02-Sep-2025,2024-08-19 01:11:02
T9000215,U002408,Vanessa,Price,scott11,thomasmatthew@example.net,45.0,Premium,East,Kolkata,S011,Beauty,5,45.65,228.25,Pending,10/11/2024,2025-02-04 04:59:05
T0010929,U002518,Shelby,Walsh,nsmith,scott46@example.com,48.0,Premium,West,Mumbai,S007,Clothing,2,83.53,167.06,Completed,11-30-2024,13/09/2025 04:16
T0017945,U002033,Kristina,Atkins,westcharles,linda38@example.org,29.0,Standard,East,Kolkata,S015,Electronics,3,96.99,290.97,Completed,12-02-2024,06/06/2026 20:38
T0001984,U004766,Laurie,Davis,lwilliams,victoriabenson@example.com,60.0,Basic,West,Surat,S020,Groceries,1,39.02,39.02,Completed,01-26-2025,2026-04-04T02:04:14
T0005162,U004149,Donald,Howard,gmatthews,douglasrobinson@example.org,61.0,Standard,South,Hyderabad,S058,Sports,1,143.85,143.85,Completed,2026-01-21,2025-07-25 03:24:46
T0017134,U003183,Denise,Barnes,barbara71,,68.0,Basic,West,Mumbai,S048,Sports,4,177.25,709.0,Cancelled,11-Jun-2026,08/12/2025 11:47
T0007929,U000256,Anthony,Weaver,bnelson,perryvictoria@example.net,52.0,Standard,West,Ahmedabad,S051,Books,1,69.54,69.54,Completed,23-Sep-2024,21/01/2025 13:49
T0015668,U000403,Tommy,Gentry,rachel53,nancy38@example.org,21.0,Premium,North,Delhi,S060,Sports,5,112.82,564.1,Pending,19/01/2026,2024-09-29T06:51:15
T0008745,U006311,Mark,Chavez,debbie70,andrewvance@example.com,49.0,Standard,West,Mumbai,S055,Clothing,3,48.5,145.5,,08/12/2025,09/12/2024 00:32
T9000118,U000665,Joseph,Franklin,wpatterson,caseyscott@example.com,43.0,Premium,South,Kochi,S029,Clothing,2,175.87,351.74,Completed,11-Jul-2025,2025-06-20 09:33:41
T0009858,U004454,Elizabeth,Riggs,mwatson,glin@example.org,64.0,Premium,South,Hyderabad,S013,Clothing,1,111.58,111.58,Pending,07-18-2025,2026-01-09 23:58:25
T0010505,U002503,Erin,Savage,ruthmiller,benjamin74@example.com,26.0,Premium,South,Bangalore,S009,Beauty,3,49.58,148.74,Cancelled,01-09-2026,2025-12-19T15:08:49
T0010760,U002595,Natalie,Duncan,donnaweiss,,28.0,Standard,North,Jaipur,S031,Clothing,6,22.62,135.72,Completed,08/06/2026,2025-12-16 09:35:57
T0011498,U002796,Jose,Kelly,mayerann,shannoncruz@example.com,59.0,Premium,South,Bangalore,S036,Books,2,216.43,432.86,Completed,2024-10-04,2025-06-13 11:13:06
T0008809,U003007,John,Randall,linda63,lopezjudy@example.net,41.0,Premium,East,Kolkata,S058,Beauty,2,140.1,280.2,Cancelled,05-01-2026,2026-07-12 23:16:06
T0005323,U006424,Christina,Sims,maureen98,kara70@example.com,25.0,Premium,East,Guwahati,S042,Books,2,123.79,247.58,Completed,02/01/2025,2025-02-26T17:28:08
T0010891,U005019,Lauren,Holmes,craigfuentes,fvargas@example.org,22.0,Basic,South,Kochi,S007,Beauty,4,98.8,395.2,Cancelled,06-Sep-2024,31/08/2025 21:55
T0005149,U002558,Whitney,Ortiz,qjohnson,kristin03@example.net,46.0,Premium,East,Bhubaneswar,S029,Sports,2,58.4,116.8,Completed,28/07/2024,2024-11-15 04:46:58
T0004963,U006415,Tyler,Burke,,wdavis@example.com,21.0,Standard,East,Patna,S019,Groceries,3,183.14,549.42,Completed,10-29-2024,2024-12-23 06:50:25
T0007586,U005849,Diane,Le,stephaniegoodwin,jillcox@example.com,67.0,Standard,East,Bhubaneswar,S019,Home & Kitchen,4,53.43,213.72,Completed,26/09/2025,2025-06-07 09:44:01
T0005467,U000194,Nicholas,George,woodsjimmy,jpitts@example.org,34.0,Standard,South,Chennai,S027,Electronics,5,60.04,300.2,Completed,03-Feb-2026,2026-05-19 07:01:36
T9000992,U003439,Danny,Welch,jross,brittneymaldonado@example.org,52.0,Premium,South,Hyderabad,S047,Sports,5,80.56,402.8,Completed,17-Nov-2025,2024-08-07 11:33:29
T0016917,U006878,Andrew,Whitaker,evanhernandez,oliverjose@example.com,66.0,Basic,North,Delhi,S052,Clothing,3,85.14,255.42,Pending,16-Jul-2026,2025-09-07T14:01:26
T0014157,U006132,Joshua,Kelley,andersonterri,heatherbriggs@example.net,22.0,Premium,East,Bhubaneswar,S003,Electronics,4,45.13,180.52,Completed,2025-11-18,2025-05-28T08:27:03
T0004442,U002829,Derek,Stafford,suzannemay,coreyochoa@example.com,37.0,Basic,North,Jaipur,S048,Electronics,1,,162.29,Completed,17/08/2025,23/10/2024 13:33
T0015052,U000642,James,Perkins,lisa76,abowers@example.net,69.0,Basic,South,Bangalore,S027,Clothing,5,54.21,271.05,Completed,17-Feb-2025,2025-02-05 13:29:00
T0002185,U000084,Brandi,Wells,gduke,rmichael@example.net,40.0,Basic,North,Lucknow,S020,Groceries,1,126.58,126.58,Completed,18/04/2025,18/12/2025 14:38
